,created_at,text,screen_name,followers,friends,rt,fav,0,0,0,0,0
1914,Mon Jun 12 12:09:09 +0000 2017," '""RT @anouky_m: #aqaenglish risky activities help you in later life\ntheresa may: https://t.co/Ubp47YQVob""'", 'Aiman_r00',555,186,0,0,1,0,0,12,0
1915,Mon Jun 12 12:09:09 +0000 2017," '""RT @aliceosharman: Over 20 new MPs with connections to the charity sector #volsec #GE2017 https://t.co/ledMEmyrWQ""'", 'JKENNEDYDSC',1386,957,0,0,1,0,0,15,0
1916,Mon Jun 12 12:09:09 +0000 2017," '""#BBCNews Scotland Secretary making it sound as Torys aimed to have a minority Government""'", 'realdavedoubleu',3353,3332,0,0,0,0,0,14,0
1917,Mon Jun 12 12:09:10 +0000 2017," '""RT @LabourAnimalRG: BAD NEWS FOR FOXES &amp; BADGERS! Gove is DEFRA secretary he is for badger culling and pro-hunt #StopTheCull… ""'", 'murphyswhiskers',124,454,0,0,0,0,1,21,0
1918,Mon Jun 12 12:09:10 +0000 2017," '""RT @isatyendras: She was delivering a strong speech about child labour on #WorldDayAgainstChildLabour when a kid holding a kettle ca… ""'", 'SkepticSatya',4631,28,0,0,0,0,0,21,0
1919,Mon Jun 12 12:09:10 +0000 2017," '""RT @GraceBrodie: @mrpaulaitken @0604Arb1320 @RuthDavidsonMSP Im looking forward to Ruthie finding out her Scot Tory MPs are only… ""'", 'weehellish',475,487,0,0,0,0,0,19,right
1920,Mon Jun 12 12:09:10 +0000 2017," '""RT @wesstreeting: The 1922 Committee must be looking forward to seeing Theresa May to congratulate her on her campaign. https://t.co/ZoqMfZ…""'", 'HelCahill',1242,685,0,0,2,0,0,20,right
1921,Mon Jun 12 12:09:11 +0000 2017," '""RT @lenathehyena: What was the point in having Tory spin doctor Jo Tanner spout rubbish on @BBCRadioScot @BBCJohnBeattie ? And no challenge!""'", 'john_corall',93,122,0,0,0,0,1,22,right
1922,Mon Jun 12 12:09:11 +0000 2017," '""RT @ally_wsm: Hi @michaelgove will you add your name to a growing list of Tory badger killers? Or will you listen to the public?… ""'", 'blueisaac1',182,195,0,0,0,0,0,25,right
1923,Mon Jun 12 12:09:11 +0000 2017," '""RT @DurhamMiners: Hero’s welcome awaits Jeremy Corbyn at Durham Miners’ Gala https://t.co/Qi59muCJGR via @FT""'", 'NSSN_NE',1193,1108,0,0,1,0,0,14,left
1924,Mon Jun 12 12:09:11 +0000 2017," '""RT @SocialistVoice: WATCH: Labour MP Emily Thornberry says Theresa May is squatting in Downing Street. \n\nRetweet if you agree. https://t.co…""'", 'ElaineHutchiso3',68,253,0,0,3,0,0,20,None
1925,Mon Jun 12 12:09:11 +0000 2017," '""RT @LFDodds: Think your vote doesnt matter? Last Thursday Theresa May was denied an overall majority by 786 VOTES https://t.co/x68YrTopIA""'", 'gwilliams1971',60,395,0,0,1,0,0,20,right
1926,Mon Jun 12 12:09:11 +0000 2017," '""RT @andrewrawnsley: The zombie prime minister.  #GeneralElection2017  #GE2017 \nhttps://t.co/U91vWzfs2S""'", 'floodlithue',199,706,0,0,2,0,0,9,0
1927,Mon Jun 12 12:09:11 +0000 2017," '""@michaelnixon70 @Philosopha1 Gove and Johnson will be fighting for a place in the lifeboat. If the Tory party were a ship itd b unseaworthy""'", 'petergerald',674,420,0,0,1,0,0,24,right
1928,Mon Jun 12 12:09:11 +0000 2017," '""RT @mohitdhawan_mr: @Gurmeetramrahim Pls Stop Child Labour #WorldDayAgainstChildLabour""'", 'Baljinder645',8,16,0,0,0,0,0,8,left
1929,Mon Jun 12 12:09:11 +0000 2017," '""Queens speech are you watching this the 44% . YOU and YOUR TORY party are making Britain the laughing stock for of the world. muppets""'", 'barryb1478',36,42,0,0,2,0,0,25,0
1930,Mon Jun 12 12:09:11 +0000 2017," '""RT @davidallengreen: My thread on Theresa May being the Brexiteers biggest problem all along. https://t.co/j8AJN7IOkj""'", 'slinkypop',194,785,0,0,2,0,0,15,right
1931,Mon Jun 12 12:09:11 +0000 2017," '""RT @nuiotwo: Socialist UK leader Jeremy Corbyn gets brutal lesson in hypocrisy after bashing Trump https://t.co/ErNBMmmzAJ""'", 'DBIndustries98',189,293,0,0,1,0,0,16,left
1932,Mon Jun 12 12:09:11 +0000 2017," '""RT @Sinclelz: Hard to think of much to say to this sort of crap but: we told you so https://t.co/IIfiBAz5kv""'", 'warrismyown',1232,536,0,0,1,0,0,20,0
1933,Mon Jun 12 12:09:12 +0000 2017," '""RT @skwawkbox: How many companies told employees Labour vote may cost their job?\xa0#GE17 https://t.co/dVNZP3zckI https://t.co/vkzd0cHTM4""'", 'unojen_wood',2373,2696,0,0,2,0,0,15,left
1934,Mon Jun 12 12:09:12 +0000 2017," '""@1Fubar @CllrBSilvester @AMDWaters Thats why I just rejoined. Fed up with Tory ducking and diving. Hope to help re… https://t.co/r4voV3MFp3""'", 'greycurmudgeon',2247,1726,0,0,3,0,0,20,right
1935,Mon Jun 12 12:09:13 +0000 2017," '""RT @garyfoskett: Gerry Adams says the deal with the DUP should be opposed. #wato So why not send Sinn Fein MPs to vote down the Tory Queen…""'", 'Colin54637641',248,844,0,0,1,0,0,27,right
1936,Mon Jun 12 12:09:13 +0000 2017," '""RT @OwenJones84: Tories doubling down on contempt for the young will 100% turn their political fortunes around https://t.co/4ZIOWZYFIC""'", 'ChrisEspley1',146,236,0,0,1,0,0,18,right
1937,Mon Jun 12 12:09:13 +0000 2017," '""Arlene Foster in talks with senior tories today. #MayDUP https://t.co/LZR3iOAJzD""'", 'soutermat',34,191,0,0,2,0,0,10,0
1938,Mon Jun 12 12:09:13 +0000 2017," '""RT @christopherhope: What is going on? Number 10 now suggesting the Queens Speech might be delayed. This is a Tory Coalition of Chaos.""'", 'TommyGreen',455,1038,0,0,2,0,0,23,right
1939,Mon Jun 12 12:09:13 +0000 2017," '""RT @WomaninHavana: Re-upping my Sat thread after No 10 now say no change to Brexit plan. \n\nWinning neither personal nor Brexit mandate… ""'", 'bloggerheads',8291,2899,0,0,1,0,0,23,0
1940,Mon Jun 12 12:09:13 +0000 2017," '""RT @OMG_ItsKhairy: So basically he gave 35k of his own money to white people caus ethey thought he was broke? \n\nNiggas stupid https://t.co/…""'", 'nayma200',1104,500,0,0,1,0,0,23,0
1941,Mon Jun 12 12:09:13 +0000 2017," '""RT @DPJHodges: People asking from my final prediction. Tory majority 110. There you go Jeremy Corbyn. Dont say I never do anything for you…""'", 'CllrDavidSheard',920,644,0,0,3,0,0,24,None
1942,Mon Jun 12 12:09:13 +0000 2017," '""Scrapping free nurse training combined with #Brexit. #Tories cant even monumentally fuck up one thing at a time th… https://t.co/st75ezXNFr""'", 'garrie_coleman',2379,2310,0,0,2,0,0,20,0
1943,Mon Jun 12 12:09:13 +0000 2017," '""RT @relovedreams: Are you paid to manufacture Labour divisions to distract from Tory meltdown? Shame on you #MediaBullshit https://t.co/6DN…""'", 'paulewart23',354,202,0,0,1,0,0,19,None
1944,Mon Jun 12 12:09:13 +0000 2017," '""RT @LGBTLabour: Congratulations to all our re-elected &amp; newly elected MPs #LGBTLabour #Labour🌹#ge2017 (1/2) https://t.co/lnJPhpwog8""'", 'PaulUebler',112,430,0,0,1,0,0,15,0
1945,Mon Jun 12 12:09:13 +0000 2017," '""RT @SocialistVoice: WATCH: Labour MP Emily Thornberry says Theresa May is squatting in Downing Street. \n\nRetweet if you agree. https://t.co…""'", 'SherlockNews1',1413,4510,0,0,3,0,0,20,None
1946,Mon Jun 12 12:09:14 +0000 2017," '""RT @paulwaugh: Remember Mays Coalition of chaos attack on Labour? Now Queens Speech/Brexit talks delayed as DUP deal unresolved https:/…""'", 'Scrumpy222',158,338,0,0,0,0,0,20,0
1947,Mon Jun 12 12:09:14 +0000 2017," '""RT @fitzy_blue: Things Theresa May says....\n\nMay 2017 - No deal is better than a bad deal\n\nJune 2017 - I have done a deal with the DUP""'", 'petergloss',239,213,0,0,4,0,0,26,right
1948,Mon Jun 12 12:09:14 +0000 2017," '""RT @Xhakaed: And the internet came up with anti-Theresa May memes for free lmaoooo what an L https://t.co/e0ZlHcSRzo""'", '_mxdiha',1274,659,0,0,1,0,0,18,right
1949,Mon Jun 12 12:09:14 +0000 2017," '""RT @WhispersNewsLTD: REVEALED: The List Of DUP Demands In Exchange For Helping Tories https://t.co/CUmXlr7wVg https://t.co/8YsHf9XUgl""'", 'BRY0NIA',923,143,0,0,2,0,0,15,right
1950,Mon Jun 12 12:09:14 +0000 2017," '""RT @PaulTyredagh81: You betcha! Shameless opportunists. https://t.co/TvpOtapT7M""'", 'Ireland______',45,162,0,0,2,0,1,7,0
1951,Mon Jun 12 12:09:14 +0000 2017," '""RT @JonnElledge: Oh to be in the room when the Tories ask 10 DUP MPs to support a plan which would cost three of them their jobs. https://t…""'", 'willgtucker',955,1523,0,0,1,0,0,28,right
1952,Mon Jun 12 12:09:15 +0000 2017," '""RT @liamyoung: This onslaught against young people will only embolden us. We will vote Labour next time in even greater numbers. Its our f…""'", 'gaurd64',401,905,0,0,2,0,0,24,left
1953,Mon Jun 12 12:09:15 +0000 2017," '""RT @Konnie_Huq: The same Arlene Foster who met UDA 2 weeks ago days after theyd shot and killed a man in front of his 3 year old i… ""'", 'MFJFT96',350,676,0,0,0,0,0,29,0
1954,Mon Jun 12 12:09:15 +0000 2017," '""RT @pinkhiigh: But there isnt a magic money tree for NHS nurses. https://t.co/qrC9GOUn7G""'", 'dannyfkndeez',827,1114,0,0,2,0,0,13,0
1955,Mon Jun 12 12:09:15 +0000 2017," '""RT @MayaGoodfellow: Cooper says since the leadership election last year ALL Labour MPs got behind Corbyn. Im afraid thats simply not true…""'", 'oilrec',665,1302,0,0,1,0,0,22,left
1956,Mon Jun 12 12:09:15 +0000 2017," '""RT @fauxpaschick: I think the Tories are about to be hoisted by their own petard.""'", 'Trudgin',1787,960,0,0,1,0,0,15,right
1957,Mon Jun 12 12:09:15 +0000 2017," '""RT @wee_baldy_ian: Says the man who rents his office from the UDA https://t.co/OQ96SRE6mc . You couldnt make it up #IntroducingTheDUP… ""'", 'gazmurph',2542,4641,0,0,2,0,0,21,0
1958,Mon Jun 12 12:09:15 +0000 2017," '""RT @Robert___Harris: Michael Gove on Theresa May: “I think she’s doing a fantastic job.” Shafts of exquisite comedy pierce the gloom https:…""'", 'KeithRTomlinson',518,1853,0,0,1,0,0,22,right
1959,Mon Jun 12 12:09:15 +0000 2017," '""RT @PolhomeEditor: Jeremy Corbyn supporters now demanding pundits who dont share their views should be banned from the airwaves. Incredibl…""'", 'chris_recog_pr',172,600,0,0,1,0,0,20,left
1960,Mon Jun 12 12:09:15 +0000 2017," '""London has long been accused by Scottish Nats of foisting Tories on Scotland. Seems the reverse is now very much tr… https://t.co/oMgsIMwyLx""'", 'andrewspoooner',13585,14559,0,0,2,0,0,22,right
1961,Mon Jun 12 12:09:16 +0000 2017," '""RT @elliemail: Did Rupert Murdoch tell Theresa May to bring back Michael Gove? https://t.co/lYW9LuRbyS""'", 'smithmeyerjen',1253,1404,0,0,1,0,0,14,right
1962,Mon Jun 12 12:09:16 +0000 2017," '""God help us. https://t.co/LU7Ggqc3pO""'", 'pattrice',2898,1158,0,0,2,0,0,4,0
1963,Mon Jun 12 12:09:16 +0000 2017," '""RT @NicolaSturgeon: There must be full public disclosure of terms of any proposed Tory deal with DUP - before it is signed and sealed. http…""'", 'KathleenWoodw17',262,277,0,0,1,0,0,25,right
1964,Mon Jun 12 12:09:16 +0000 2017," '""RT @PoliticsScot: If @theSNP put down a motion calling for the UK to stay in the single market it will be interesting to see how the new To…""'", 'clarknat',2882,2872,0,0,0,0,0,28,0
1965,Mon Jun 12 12:09:16 +0000 2017," '""RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…""'", 'Shafarle',36,106,0,0,0,0,1,21,0
1966,Mon Jun 12 12:09:16 +0000 2017," '""RT @therightarticle: Theresa May appeases DUP’s climate change deniers by handing environment to incompetent bellend | NewsThump\nhttps://t.…""'", 'annettescambler',552,124,0,0,1,0,0,17,right
1967,Mon Jun 12 12:09:16 +0000 2017," '""RT @joncstone: Still can’t get over the YouGov model specifically predicting Canterbury going Labour and Kensington being a dead heat. What…""'", 'maxtraeger',249,2593,0,0,1,0,0,21,left
1968,Mon Jun 12 12:09:16 +0000 2017," '""I share the concern of the Taoiseach on the  DUP and Tory deal. The incoming Taoiseach must act to protect the agreements. @GerryAdamsSF""'", 'collywobbles54',209,125,0,0,2,0,0,23,right
1969,Mon Jun 12 12:09:16 +0000 2017," '""RT @debecca: No Theresa May is better than a bad Theresa May.""'", 'debecca',4658,4975,0,0,1,0,0,12,right
1970,Mon Jun 12 12:09:16 +0000 2017," '""RT @STARBRIGHT164: George another Labour yoon @kayeadams #LiarLiar https://t.co/F7O4VKmRoH""'", 'macfearghais1',160,140,0,0,1,0,0,9,left
1971,Mon Jun 12 12:09:17 +0000 2017," '""Cassetteboy vs Theresa May https://t.co/AMc5qX64Xw""'", 'fink_',99,357,0,0,1,0,0,5,right
1972,Mon Jun 12 12:09:17 +0000 2017," '""RT @blacktaxicab: @DavidJo52951945 The election result cant be against #brexit \n\nBoth #conservative &amp; #labour had brexit in their ma… ""'", 'stoker_garry',94,205,0,0,0,0,0,20,0
1973,Mon Jun 12 12:09:17 +0000 2017," '""RT @gavmacn: Scottish Tory voters.\n\n#GE17 https://t.co/1dmumH4XK1""'", 'MajorMcBloodnok',1790,2229,0,0,2,0,0,6,right
1974,Mon Jun 12 12:09:17 +0000 2017," '""RT @SebDance: Many young people backed Labour as a rejection of Mays Hard Brexit. Labour needs to offer them a European future https://t.c…""'", 'BundyC',463,188,0,0,2,0,0,23,left
1975,Mon Jun 12 12:09:17 +0000 2017," '""RT @ifg007: People confuse the ECJ and EU. EU provides and agrees directives which each country in turn needs to implement in n… ""'", 'aviatrixCR',1745,2532,0,0,1,0,0,24,0
1976,Mon Jun 12 12:09:17 +0000 2017," '""RT @AaronBastani: A friend had to leave the country because his US partner wasnt earning enough money. Theresa May is a coward whose… ""'", 'venlafaxmayne',134,578,0,0,1,0,0,24,right
1977,Mon Jun 12 12:09:17 +0000 2017," '""RT @AngrySalmond: May should replace her cabinet with a wardrobe. With any luck the Tory bastards will get stuck in Narnia. #Reshuffle""'", 'C4544S',1683,1465,0,0,2,0,0,22,right
1978,Mon Jun 12 12:09:17 +0000 2017," '""Omg Im listening to audio of Tory Lanez balling out in the store that discriminated against him. He sounds dumb af. \U0001f926🏾\u200d♀️""'", 'MoTrill713',201,158,0,0,2,0,0,22,right
1979,Mon Jun 12 12:09:17 +0000 2017," '""RT @Bonn1eGreer: #GeorgeOsbornes  front page urged #London to vote for the #Tories.\nWe Londoners responded this way:\n#newpundits\nhttps://t…""'", 'Ezquid',897,2096,0,0,1,0,0,16,0
1980,Mon Jun 12 12:09:17 +0000 2017," '""This forgotten Jeremy Corbyn tweet from 2011 is getting a lot of love https://t.co/hA5RQZ5gJG""'", 'AspieMum',2344,2386,0,0,1,0,0,14,left
1981,Mon Jun 12 12:09:17 +0000 2017," '""RT @charlesarthur: We must stop these dangerous people getting their hands on technology with which they make their secret plans to de… ""'", 'willsh',6713,1334,0,0,0,0,0,23,0
1982,Mon Jun 12 12:09:18 +0000 2017," '""RT @wendyj08: How lucky we are to have such a fab politician on our side! #JC4PM #ToriesOut  #ohJeremyCorbyn https://t.co/A46JRa3qSc""'", 'catwoman1979',2540,4996,0,0,1,0,1,19,0
1983,Mon Jun 12 12:09:18 +0000 2017," '""RT @chlomelody: Should children be doing risky activities to prepare them for later life? \nTheresa May ran through the wheat fie… ""'", 'kkirschy23',700,2384,0,0,0,0,0,22,right
1984,Mon Jun 12 12:09:18 +0000 2017," '""RT @WingsScotland: The jaw-dropping extent to which the Lib Dems are now the Scottish Tories bitches is going to *blow your mind*: https:/…""'", 'SovereignAnnie',6063,2853,0,0,0,0,0,23,right
1985,Mon Jun 12 12:09:18 +0000 2017," '""RT @LanaP_Fans: Honestly! does the @BBC  @theJeremyVine EVER! tire of knocking! Jeremy Corbyn YOU are so REPUGNANT AND TRANSPARENT IN YOUR…""'", 'SkolCracker',399,548,0,0,0,0,3,21,left
1986,Mon Jun 12 12:09:18 +0000 2017," '""HmXk48cvHc:/t.coWhat global role should the UK government take after the #GE2017 election? Comment  with #AJNewsGrid https:""'", 'colepaz4',254,268,0,0,1,0,0,16,0
1987,Mon Jun 12 12:09:18 +0000 2017," '""RT @dan_inamorato: John Oliver called Theresa May Thatcher in the Rye. \n\nI am finished. 😂😂😂😂😂😂😂😂""'", 'danielgforbes3',974,2162,0,0,2,0,0,15,right
1988,Mon Jun 12 12:09:18 +0000 2017," '""RT @CaptFlack: @JamesCleverly  Theresa May delays Queens Speech as she grapples to lead minority government… ""'", 'SupporttheFBU',3902,2693,0,0,0,0,0,16,right
1989,Mon Jun 12 12:09:18 +0000 2017," '""RT @LGBTLabour: For 30 yrs Canterbury had a Tory MP that voted no to all LGBT rights. Now theyve a Labour MP that 2 days after bei… ""'", 'AlanScobbie',875,894,0,0,1,0,0,28,None
1990,Mon Jun 12 12:09:18 +0000 2017," '""The latest The News on the Net! https://t.co/m00Pc7Ln8E #ge2017 #brexit""'", 'VParrillaAixela',978,2064,0,0,1,0,1,10,0
1991,Mon Jun 12 12:09:19 +0000 2017," '""Find me on https://t.co/slGLfheEoC for sext im horny -  crazy8k #Cleavage #Jane #Tory #amuter #hira #unblocked #""'", 'johnson69851274',13,21,0,0,1,0,0,17,0
1992,Mon Jun 12 12:09:19 +0000 2017," '""RT @weloveeconomics: HOW can UK negotiate BETTER trade DEALS than EU27 while SIZE MATTERS more than all? #Brexit #stopbrexit  #GE2017… ""'", 'Djangoed2',575,564,0,0,0,0,0,21,0
1993,Mon Jun 12 12:09:19 +0000 2017," '""RT @ilo: Today is World Day Against Child Labour - spread the word #NoChildLabour https://t.co/czAcNVYCcz https://t.co/3z7gUsYK5Q""'", 'MamaletteNG',8664,281,0,0,2,0,0,16,left
1994,Mon Jun 12 12:09:19 +0000 2017," '""The Book of Jeremy Corbyn https://t.co/RyOC6daehV via @newyorker""'", 'Talktonitterz',68,81,0,0,1,0,0,8,left
1995,Mon Jun 12 12:09:19 +0000 2017," '""RT @JonnieMarbLes: My sympathies to Theresa May who drew a fake tunnel onto a wall then ran into it at full speed""'", 'WillOrCiaran',319,493,0,0,0,0,0,22,right
1996,Mon Jun 12 12:09:20 +0000 2017," '""RT @PinkNews: Theresa May appoints anti-LGBT justice secretary in the middle of DUP negotiations https://t.co/UzcaDN7Wgv""'", 'RoadFerndale',735,1416,0,0,1,0,0,15,right
1997,Mon Jun 12 12:09:20 +0000 2017," '""RT @guardian: Labour can win majority if it pushes for new general election within two years https://t.co/FeHBQR01i1""'", 'janisb33',116,408,0,0,1,0,0,17,left
1998,Mon Jun 12 12:09:20 +0000 2017," '""RT @liamyoung: This onslaught against young people will only embolden us. We will vote Labour next time in even greater numbers. Its our f…""'", 'CamelSopwith',1347,1536,0,0,2,0,0,24,left
1999,Mon Jun 12 12:09:20 +0000 2017," '""RT @JOE_co_uk: WATCH: Angry Tory MP complains that the public are rubbish at voting https://t.co/52USZ6OfLx""'", 'C_Richardson86',135,575,0,0,1,0,0,15,right
2000,Mon Jun 12 12:09:20 +0000 2017," '""RT @jeremycorbyn: Watch my full interview on the @MarrShow. We discussed Labours campaign of hope and our policies #ForTheMany. #Marr http…""'", 'cridheone',12792,6621,0,0,2,0,0,21,0
2001,Mon Jun 12 12:09:20 +0000 2017," '""Describe todays government: strong &amp; stable or coalition of chaos #GE2017 #Brexit @paullewismoney""'", 'Assistdotclaims',30,126,0,0,0,0,0,13,0
2002,Mon Jun 12 12:09:20 +0000 2017," '""RT @jimwaterson: Tory MPs tell BuzzFeed their inboxes are full of complaints from constituents about the DUPs gay rights record.… ""'", 'NathanMars7',850,651,0,0,1,0,0,21,right
2003,Mon Jun 12 12:09:20 +0000 2017," '""RT @cosmiclandmine: Tory twats doing any sort of deal with the DUP is ILLEGAL under the terms of the Good Friday Agreement.\nCant the g… ""'", 'anythonyellis',245,584,0,0,1,0,0,25,right
