created_at,text,screen_name,followers,friends,rt,fav
'Mon Jun 12 12:07:19 +0000 2017', '"RT @jeremycorbyn: 30 years ago today Diane Abbott became an MP. As the first black woman MP she continues to inspire &amp; represent the… "', 'EmmaIllustrate', 5059, 1946, 0, 0
'Mon Jun 12 12:07:19 +0000 2017', '"RT @lennythepen: THIS MAN is why @theresa_may and the #Tories are dying in the water.\n\nBritain is the heart and soul of tax evasion https:/…"', 'oldunderground', 7173, 7155, 0, 0
'Mon Jun 12 12:07:19 +0000 2017', '"RT @Chrisviews43: #VictoriaLIVE BBC trying to do damage control for Tories why not just admit your not neutral labour supporters shouldnt p…"', 'glamead', 2739, 2221, 0, 0
'Mon Jun 12 12:07:19 +0000 2017', '"RT @CloughOlive: .\nTheresa May has announced that she’s perfectly happy to destabilise the delicate peace in Northern Ireland\n.\nhttps://t…"', 'Aniavazzo28', 18, 98, 0, 0
'Mon Jun 12 12:07:19 +0000 2017', '"RT @Gurmeetramrahim: On #WorldDayAgainstChildLabour, lets take pledge to eradicate child labour by not employing, rather educating them… "', 'urmilainsan9', 16, 7, 0, 0
'Mon Jun 12 12:07:19 +0000 2017', '"RT @yorkshirepost: Jo Cox would have been hugely excited by Labour performance, says husband https://t.co/9M4ETjNCg1 https://t.co/OFMwLK501k"', 'DuncanSeamanYEP', 2751, 2704, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"RT @OwenJones84: Under Theresa May as Home Secretary, LGBT refugees had to film themselves having sex to prove they were LGBT. https://t.…"', 'RobCryptx', 4385, 937, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…"', 'zxcvbnm568684', 241, 120, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"RT @jeremycorbyn: 30 years ago today Diane Abbott became an MP. As the first black woman MP she continues to inspire &amp; represent the… "', 'me_sherazi', 851, 316, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"@AngryRemainer @SecondCherry @hilarybennmp @MikeGapes @alexsobel @GregMulholland1 after more than an hour. As said… https://t.co/SrgKHxsWth"', 'fish_in_a_hat', 4618, 5062, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"Theresa May: Cabinet that reflects wealth of talent... oh Now shes messed up its time to get busy. Really? https://t.co/4QrqlwOPMA"', 'BestDrWho', 8817, 7796, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"RT @Rowland72James: Having suffered a tactical defeat at #Ge2017 no politicians will be honest about #brexit 4 fear of another election cri…"', 'babstarz', 686, 245, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"RT @liamyoung: This onslaught against young people will only embolden us. We will vote Labour next time in even greater numbers. Its our f…"', 'wordnewspaper', 1779, 2728, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"RT @Socialist_party: ICYMI: Episode 6 of #GE2017 broadcast \nWhat next for May &amp; Corbyn?\nWhat happened in Scotland?\nWho are the DUP?\nhttps:/…"', '_RedTyneside', 3207, 444, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"RT @Natural_OneDurr: Tory Lanez dropped 35K in a racist establishment, Deray assuaging white guilt, nobody banking black. Whole race in dis…"', 'TheAdvokate', 576, 478, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"RT @DanielHewittITV: NEW: @itvnews has seen WhatsApp messages sent by Boris Johnson to Tory MPs urging them to calm down and get behind… "', 'OesterlMasser', 5, 2, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"RT @OwenJones84: Tories doubling down on contempt for the young will 100% turn their political fortunes around https://t.co/4ZIOWZYFIC"', 'richardponsford', 123, 385, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"RT @caronmlindsay: How incompetent are  Tories if they can’t even stitch up a deal that gets the DUP to abstain? And they think they can ne…"', 'atm0spheric', 608, 300, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @multistable: these great democracies\ngoing nowhere fast\ni remember\nhell\nis nowhere\nif we last\n\n#darklines #impeach #ge2017"', 'DarkLinePoetry', 1407, 492, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @PhilipBagLowe: #Corbyn was Weak &amp; Unelectable....before he became Skilled &amp; Frightening...he forced 35 U-turns on the #Tories choice fo…"', 'redsnoopdogg', 5437, 5341, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @Benpowelluk: The Queens Speech is being delayed as Theresa May struggles to make a desperate deal with a party who make UKIP look like…"', 'ElizabethWave17', 177, 88, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @guardian: Bring on the election – whenever Theresa May calls it, Labour is ready | Tom Watson https://t.co/hRVRaEWIz7"', 'ju_ju01', 319, 687, 0, 0
'Mon Jun 12 12:07:20 +0000 2017', '"‘Negotiations With Labour For New Minimum Wage To Commence This Month’ – Chris\xa0Ngige https://t.co/Y1pIn9vy7C https://t.co/P73pD5foRZ"', 'Great9ija', 1192, 2003, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @jeremycorbyn: Hard-won LGBT rights must not be sold out by @Theresa_May and the Tories as they try to cling to power with the DUP. http…"', 'DrNikkiHayfield', 339, 539, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @ThePoke: Theresa May builds her new cabinet. https://t.co/sLx4XlbbQu"', 'ozzy138', 63, 142, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @Irish_Ulster: @standardnews @DeclanBurke2 ‘UK Tories new bedfellows: the DUP terrorist-linked party’ by Ruaidrí… "', 'Irish_Ulster', 4628, 2952, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @TheCanarySays: Just dont\n\nClive Lewis just gave a stark warning to any Labour MPs plotting against Corbyn [AUDIO]\n\nhttps://t.co/wmCOlG…"', 'glebbern', 1478, 2240, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @KingLobsterClaw: Labour lost arguments might work if the election was at the end of a 5 year term &amp; not held 2 years in specifically…"', 'Sasooli', 260, 255, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @NHSMillion: Jeremy Hunt has just been re-appointed as Health Secretary by Theresa May - pls RT if you agree it is an utter disg… "', 'JanewithoutaY', 545, 1076, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @TomKibasi: More Conservative voters switched to Labour than Labour voters switched to Conservative. Comprehensive failure for… "', 'NicolasDTurner', 1147, 2897, 0, 0
'Mon Jun 12 12:07:22 +0000 2017', '"RT @OwenJones84: Heres the source, for those wondering: https://t.co/fQQKPJSQFJ Dont give Theresa May any pity. She deserves none."', '_d_i_d_z', 37, 45, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"RT @MarcherLord1: The Tory Partys demographic disaster - right here in one single tweet https://t.co/6WUh8349sS"', 'hoskas', 2220, 1033, 0, 0
'Mon Jun 12 12:07:21 +0000 2017', '"Theresa May is a bubble wrap leader, protected from scrutiny since becoming leader, not even given the tough questions by her own."', 'MZenatiParsons', 918, 2293, 0, 0
'Mon Jun 12 12:07:22 +0000 2017', '"@_AntiSnp_ @fishface60 @toryman1979 @NicolaSturgeon @theSNP So how y can compare this with seats snp lost you live… https://t.co/XxpWZZ6qDR"', 'Alisonmccaffer3', 31, 532, 0, 0
'Mon Jun 12 12:07:22 +0000 2017', '"RT @CarolineLucas: Beggars belief. One look at Gove’s voting record shows him unfit for this job: https://t.co/IIzaJRek8I https://t.co/TzIx…"', 'MarkyB_62', 1397, 4093, 0, 0
'Mon Jun 12 12:07:22 +0000 2017', '"RT @guardian: After this result, a Tory cabal cannot be allowed to negotiate Brexit alone | Yvette Cooper https://t.co/Q2XJuiQYAl"', 'helen_tweed', 6, 24, 0, 0
'Mon Jun 12 12:07:22 +0000 2017', '"RT @OMG_ItsKhairy: So basically he gave 35k of his own money to white people caus ethey thought he was broke? \n\nNiggas stupid https://t.co/…"', '_kiiingDom', 1157, 1134, 0, 0
'Mon Jun 12 12:07:22 +0000 2017', '"RT @Natt: Hang on, so Conservative MPs have a WhatsApp group? Using the exact end-to-end encryption Theresa May says is a threat to our sec…"', 'aagenders', 661, 924, 0, 0
'Mon Jun 12 12:07:22 +0000 2017', '"RT @pinkhiigh: But there isnt a magic money tree for NHS nurses. https://t.co/qrC9GOUn7G"', 'frankydelilah', 424, 194, 0, 0
'Mon Jun 12 12:07:22 +0000 2017', '"Tory in charge of Entire Scottish Council Election Count | what the politicians don say - The Death of Democracy... https://t.co/bxn6w5wwbJ"', 'weehaggis23', 540, 1356, 0, 0
'Mon Jun 12 12:07:22 +0000 2017', '"RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…"', 'mavlssyn', 390, 117, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"@StirringTrouble that was NEW #Blairite  Labour, this is different. New Labour was a disguise for old Cons #justsaying."', 'miriam101200', 402, 655, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"RT @chris_coltrane: Remember, Theresa May has had a very tough week.\n\n1) Shes literally a robot. 2) People that need food banks have had…"', 'Calliditydharma', 1752, 2297, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…"', 'carolehope2', 1675, 4915, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"Gwyneth Paltrow just formed an epic dream girl band with Cameron Diaz, Nicole Richie, and Tory Burch!… https://t.co/QF9kmudSgq #Entertai…"', 'FamousOnBlast', 1584, 2934, 0, 0
'Mon Jun 12 12:07:22 +0000 2017', '"Today in Friz-tory! #FrizFrelengs BUGS BUNNY RIDES AGAIN was released on June 12, 1948 #BugsBunny #YosemiteSam… https://t.co/BrRmQcDAYZ"', 'HopeFreleng', 487, 608, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"RT @Hepworthclare: Queens Speech *postponed*\nTory Manifesto *shredded*\nNobody has CLUE about what is going on !\nBut HEY - DUP will bail yo…"', 'SovereignAnnie', 6063, 2853, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"RT @Independent: Michael Gove is now Environment Secretary and everyones making the same joke https://t.co/ytNIM02Swh"', 'raygivens99', 150, 671, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"RT @HuffPostUKPol: Queens Speech And Brexit Talks Facing Delay As Theresa May Scrambles To Do Deal With DUP https://t.co/iBXp2vgqlQ http…"', 'Brain1Brain', 555, 492, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"RT @scotrefscotref: Meet the Scottish Tory behind the £425,000 DUP Brexit donation | openDemocracy https://t.co/ukHjkCMWGD"', 'scotslassnow', 1780, 2179, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…"', '_C0mmon_Ground_', 264, 90, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"RT @Nick_Pettigrew: Columnists telling me I should feel sorry for Theresa May, though. https://t.co/tRZPisGSms"', 'strassenbahn13', 57, 108, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"RT @WhispersNewsLTD: REVEALED: The List Of DUP Demands In Exchange For Helping Tories https://t.co/CUmXlr7wVg https://t.co/8YsHf9XUgl"', 'blackcoffeecup', 835, 811, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"RT @silent_cordelia: This is honestly like a feel good kids film where the annoying smug rich English baddies underestimate the power of… "', 'LaetitiaMcP2011', 140, 207, 0, 0
'Mon Jun 12 12:07:23 +0000 2017', '"RT @OwenJones84: Under Theresa May as Home Secretary, LGBT refugees had to film themselves having sex to prove they were LGBT. https://t.…"', 'merdeleine', 164, 245, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"RT @JamieMeWrites: If Theresa May cant make the Queens Speech I know a guy wholl step in short notice. https://t.co/gdHYzKXJID"', 'Georgina6409', 642, 1233, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"RT @lmdasneves: We have won the right to a voice...now need a Labour gov says @CatherineWest1 the work continues... https://t.co/gzcHnEQP…"', 'perayahmet', 4094, 3347, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"RT @adampayne26: things are back to normal in Labour then https://t.co/MrDLvIKh1I"', 'jameswolffmusic', 719, 585, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"RT @derasachasauda: #WorldDayAgainstChildLabour Child labour hinders children from blossoming &amp; kill their aspirations to do something… "', 'JaininderSharma', 17, 6, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"RT @TheLastLeg: Was it the threat of bare arses? #TheLastLeg https://t.co/WoARP17vJz"', 'alecwithac', 183, 58, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"RT @Harryslaststand: There is now talk that Theresa May will delay both #brexit talks &amp; the Queens speech which indicates the Tories aren…"', 'DJCollins82', 6275, 6895, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"A complete misunderstanding of what has just happened. \n\nhttps://t.co/thHQRFE2hF"', 'RJSHutton', 65, 156, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"RT @VanityByNature: Dont let anyone EVER tell you voting wont change nothing, cos look at the difference a few more wouldve made 👇🏾 http…"', 'VirtualKnight64', 80, 149, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"@twlldun moot argument. If there was any other Labour leader there wouldnt have been an election at all. So no oth… https://t.co/s95pfA3D4b"', 'Markbeaumontuk', 4141, 660, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"Id put money on the #Brexit talks being delayed until 2018, too. #ge2017"', 'jaketbf', 332, 304, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"In Failed states elites pursue their own narrow interests at the expense of the public good. a perfect description of tories &amp; #brexit"', 'Rowland72James', 63629, 68686, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"Queens Speech, Queens Speech lorra lorra lully laff #GE2017 \n\nhttps://t.co/oPL7YMGZgy"', 'unklerupert', 3795, 2422, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"RT @TheGreenParty: .@SusannaRustin on why Labour must push for proportional representation: https://t.co/ShdTPCHjUT"', 'charlottethomp5', 233, 185, 0, 0
'Mon Jun 12 12:07:24 +0000 2017', '"RT @SkyNews: I dont see any clamour from my colleagues for a leadership election says Chairman of 1922 Committee, representin… "', 'russell_francis', 779, 909, 0, 0
'Mon Jun 12 12:07:25 +0000 2017', '"@APHClarkson And I think the big Tory mistake is assuming that self-employed (like my wife) and those going up ladd… https://t.co/ye0IkE0uSN"', 'scandifriend', 363, 1004, 0, 0
'Mon Jun 12 12:07:25 +0000 2017', '"RT @PeoplesMomentum: Theres a huge task ahead - but never again can anyone say you cant change the world.\n✔ https://t.co/a1MDh6DlnP\n✔… "', 'MarcusMillett', 74, 45, 0, 0
'Mon Jun 12 12:07:25 +0000 2017', '"RT @chunkymark: I joined the Labour Party because... https://t.co/c9KTPBm6eo"', 'jenhewitt4', 171, 184, 0, 0
'Mon Jun 12 12:07:25 +0000 2017', '"Jeremy Corbyn could help free Julian Assange https://t.co/tse2y8lRzf via @theduransite"', 'junktex', 690, 1547, 0, 0
'Mon Jun 12 12:07:25 +0000 2017', '"She wasnt forced to call the election.  It was arrogance from her and the Tories. Not feeling too sympathetic. https://t.co/kElNc3WKjy"', 'Cairney87Dani', 964, 2465, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"RT @ValerioDeC: #WorldDayAgainstChildLabour\n\nAbout 168 million children in the world are forced to work.\nPromote education, fight c… "', 'Nabilinsky', 1234, 996, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"ERM...a tough week. Wonder what effect years of Tory dogma have had on the people of this country which will last a… https://t.co/6TP4juYvp9"', 'GRUMPYCOTTAGE', 182, 354, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"RT @PinkNews: Theresa May appoints anti-LGBT justice secretary in the middle of DUP negotiations https://t.co/UzcaDN7Wgv"', 'jnaylor', 1656, 2896, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"Who could have predicted that the Tories would be shit on LGBT rights? https://t.co/xnDuYYwliZ"', 'kirjatoukka', 245, 80, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"Should Theresa May use tax money intended to benefit the whole of the UK, as bribery to keep her in position?"', 'h_hart1', 5, 69, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"RT @ChaabanRabih: David Gauke appointed as Work &amp; Pensions Secretary -check his abysmal voting record.\nTheresa May is not getting it!!\nhttp…"', 'miltonkeynsie', 480, 960, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"RT @KTHopkins: In other good news, the rest of the world thinks Britain is a complete schizophrenic #GE2017"', 'david_miller234', 1761, 4566, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"RT @EUVoteLeave23rd: I hope this is true,no 1 will fight harder for the UK than #NigelFarage &amp; it is in his interest to make #Brexit work h…"', 'sapereaude1949', 37652, 29660, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"RT @Redpeter99: Theresa May now has so little authority that Philip has just refused to put out the bins."', 'WithAWhy99', 65, 138, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"RT @PCollinsTimes: I dont believe, when you survey the candidates, that a different Labour leader would have won. You cannot simply take 4…"', 'mrjohnmacleod', 967, 886, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"@AngrySalmond @mckinlay_liz this this scum Davidson courted to gain voted. https://t.co/O5KTFRC6CS"', 'LassieLmr', 1071, 3419, 0, 0
'Mon Jun 12 12:07:26 +0000 2017', '"What is it with this country when noone is fussed that politicians are put in charge of areas they know nothing abo… https://t.co/HPvhHWr0ay"', 'plymuffmartin', 265, 693, 0, 0
'Mon Jun 12 12:07:27 +0000 2017', '"RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…"', 'vyv4nseswag', 334, 129, 0, 0
'Mon Jun 12 12:07:27 +0000 2017', '"RT @rowans55: @TheCanarySays All Labour Party and MPs to get behind Corbyn, ready for new election."', 'laffterman', 49, 68, 0, 0
'Mon Jun 12 12:07:27 +0000 2017', '"RT @Labour4Animals: LOVE IT! Gerald Scarfe 🐺 Corbyns FOX ps on Theresa May #KeepTheBan  🐾 Prints available @Cartoon4sale… "', 'Patrici21730379', 246, 226, 0, 0
'Mon Jun 12 12:07:27 +0000 2017', '"RT @MarkSkoda: Hypocrite Jeremy Corbyn says he Welcomes the Cancellation of President Trumps Visit to UK. #LondonHasFallen https://t.co/…"', 'MlcaHomorult', 384, 424, 0, 0
'Mon Jun 12 12:07:27 +0000 2017', '"Love this! Dont Blame Me I Voted Labour - 25mm Election Button Badge, Fridge Magnet Option https://t.co/SYBr8dpLhb"', 'TheArtofProtest', 1716, 1524, 0, 0
'Mon Jun 12 12:07:27 +0000 2017', '"RT @davenellist: And its quite urgent, this could be like 1974 - 2 elections in 1 year. Labours candidates and machine must match… "', '_RedTyneside', 3207, 444, 0, 0
'Mon Jun 12 12:07:27 +0000 2017', '"RT @StefBorella: Very proud to have been the #Labour candidate in Bexleyheath and Crayford, great result. Thanks to everyone who hel… "', 'NorthendLabour', 232, 286, 0, 0
